pickup_date,pickup_month,base,base_name,trips,year,month,month_name,weekday,weekday_num,week_start,is_weekend,is_month_start,is_month_end,holiday_name,is_federal_holiday,nyc_event,has_nyc_event,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2014-07-22,2014-07,B02764,Danach-NY,315,2014,7,July,Tuesday,1,2014-07-21,False,False,False,,False,,False,2,84.7,65.1,74.9,88.9,68.3,78.6,0.0,0.0,0.0,0.0,8.9,False,False,False
2014-07-23,2014-07,B02512,Unter,1584,2014,7,July,Wednesday,2,2014-07-21,False,False,False,,False,,False,3,86.7,69.7,78.2,92.9,72.5,82.7,0.0,0.0,0.0,0.0,9.8,False,False,False
2014-07-23,2014-07,B02598,Hinter,10104,2014,7,July,Wednesday,2,2014-07-21,False,False,False,,False,,False,3,86.7,69.7,78.2,92.9,72.5,82.7,0.0,0.0,0.0,0.0,9.8,False,False,False
2014-07-23,2014-07,B02617,Weiter,13873,2014,7,July,Wednesday,2,2014-07-21,False,False,False,,False,,False,3,86.7,69.7,78.2,92.9,72.5,82.7,0.0,0.0,0.0,0.0,9.8,False,False,False
2014-07-23,2014-07,B02682,Schmecken,8106,2014,7,July,Wednesday,2,2014-07-21,False,False,False,,False,,False,3,86.7,69.7,78.2,92.9,72.5,82.7,0.0,0.0,0.0,0.0,9.8,False,False,False
2014-07-23,2014-07,B02764,Danach-NY,406,2014,7,July,Wednesday,2,2014-07-21,False,False,False,,False,,False,3,86.7,69.7,78.2,92.9,72.5,82.7,0.0,0.0,0.0,0.0,9.8,False,False,False
2014-07-24,2014-07,B02512,Unter,1313,2014,7,July,Thursday,3,2014-07-21,False,False,False,,False,,False,3,80.1,69.2,74.65,81.8,69.2,75.5,0.0,0.0,0.0,0.0,8.0,False,False,False
2014-07-24,2014-07,B02598,Hinter,9803,2014,7,July,Thursday,3,2014-07-21,False,False,False,,False,,False,3,80.1,69.2,74.65,81.8,69.2,75.5,0.0,0.0,0.0,0.0,8.0,False,False,False
2014-07-24,2014-07,B02617,Weiter,13171,2014,7,July,Thursday,3,2014-07-21,False,False,False,,False,,False,3,80.1,69.2,74.65,81.8,69.2,75.5,0.0,0.0,0.0,0.0,8.0,False,False,False
2014-07-24,2014-07,B02682,Schmecken,7408,2014,7,July,Thursday,3,2014-07-21,False,False,False,,False,,False,3,80.1,69.2,74.65,81.8,69.2,75.5,0.0,0.0,0.0,0.0,8.0,False,False,False
2014-07-24,2014-07,B02764,Danach-NY,355,2014,7,July,Thursday,3,2014-07-21,False,False,False,,False,,False,3,80.1,69.2,74.65,81.8,69.2,75.5,0.0,0.0,0.0,0.0,8.0,False,False,False
2014-07-25,2014-07,B02512,Unter,1265,2014,7,July,Friday,4,2014-07-21,False,False,False,,False,,False,3,81.1,63.9,72.5,84.6,62.0,73.3,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-07-25,2014-07,B02598,Hinter,8909,2014,7,July,Friday,4,2014-07-21,False,False,False,,False,,False,3,81.1,63.9,72.5,84.6,62.0,73.3,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-07-25,2014-07,B02617,Weiter,12466,2014,7,July,Friday,4,2014-07-21,False,False,False,,False,,False,3,81.1,63.9,72.5,84.6,62.0,73.3,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-07-25,2014-07,B02682,Schmecken,7021,2014,7,July,Friday,4,2014-07-21,False,False,False,,False,,False,3,81.1,63.9,72.5,84.6,62.0,73.3,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-07-25,2014-07,B02764,Danach-NY,314,2014,7,July,Friday,4,2014-07-21,False,False,False,,False,,False,3,81.1,63.9,72.5,84.6,62.0,73.3,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-07-26,2014-07,B02512,Unter,1121,2014,7,July,Saturday,5,2014-07-21,True,False,False,,False,,False,51,80.0,65.0,72.5,79.9,65.2,72.55000000000001,0.004,0.004,0.0,1.0,8.1,True,False,True
2014-07-26,2014-07,B02598,Hinter,8463,2014,7,July,Saturday,5,2014-07-21,True,False,False,,False,,False,51,80.0,65.0,72.5,79.9,65.2,72.55000000000001,0.004,0.004,0.0,1.0,8.1,True,False,True
2014-07-26,2014-07,B02617,Weiter,11634,2014,7,July,Saturday,5,2014-07-21,True,False,False,,False,,False,51,80.0,65.0,72.5,79.9,65.2,72.55000000000001,0.004,0.004,0.0,1.0,8.1,True,False,True
2014-07-26,2014-07,B02682,Schmecken,6230,2014,7,July,Saturday,5,2014-07-21,True,False,False,,False,,False,51,80.0,65.0,72.5,79.9,65.2,72.55000000000001,0.004,0.004,0.0,1.0,8.1,True,False,True
2014-07-26,2014-07,B02764,Danach-NY,260,2014,7,July,Saturday,5,2014-07-21,True,False,False,,False,,False,51,80.0,65.0,72.5,79.9,65.2,72.55000000000001,0.004,0.004,0.0,1.0,8.1,True,False,True
2014-07-27,2014-07,B02512,Unter,749,2014,7,July,Sunday,6,2014-07-21,True,False,False,,False,,False,55,87.4,68.6,78.0,90.6,72.8,81.69999999999999,0.138,0.138,0.0,6.0,8.9,True,False,True
2014-07-27,2014-07,B02598,Hinter,6725,2014,7,July,Sunday,6,2014-07-21,True,False,False,,False,,False,55,87.4,68.6,78.0,90.6,72.8,81.69999999999999,0.138,0.138,0.0,6.0,8.9,True,False,True
2014-07-27,2014-07,B02617,Weiter,9749,2014,7,July,Sunday,6,2014-07-21,True,False,False,,False,,False,55,87.4,68.6,78.0,90.6,72.8,81.69999999999999,0.138,0.138,0.0,6.0,8.9,True,False,True
2014-07-27,2014-07,B02682,Schmecken,5184,2014,7,July,Sunday,6,2014-07-21,True,False,False,,False,,False,55,87.4,68.6,78.0,90.6,72.8,81.69999999999999,0.138,0.138,0.0,6.0,8.9,True,False,True
2014-07-27,2014-07,B02764,Danach-NY,183,2014,7,July,Sunday,6,2014-07-21,True,False,False,,False,,False,55,87.4,68.6,78.0,90.6,72.8,81.69999999999999,0.138,0.138,0.0,6.0,8.9,True,False,True
2014-07-28,2014-07,B02512,Unter,1240,2014,7,July,Monday,0,2014-07-28,False,False,False,,False,,False,53,83.0,68.6,75.8,86.2,66.3,76.25,0.091,0.091,0.0,4.0,13.2,True,False,True
2014-07-28,2014-07,B02598,Hinter,6828,2014,7,July,Monday,0,2014-07-28,False,False,False,,False,,False,53,83.0,68.6,75.8,86.2,66.3,76.25,0.091,0.091,0.0,4.0,13.2,True,False,True
2014-07-28,2014-07,B02617,Weiter,10201,2014,7,July,Monday,0,2014-07-28,False,False,False,,False,,False,53,83.0,68.6,75.8,86.2,66.3,76.25,0.091,0.091,0.0,4.0,13.2,True,False,True
2014-07-28,2014-07,B02682,Schmecken,5509,2014,7,July,Monday,0,2014-07-28,False,False,False,,False,,False,53,83.0,68.6,75.8,86.2,66.3,76.25,0.091,0.091,0.0,4.0,13.2,True,False,True
2014-07-28,2014-07,B02764,Danach-NY,203,2014,7,July,Monday,0,2014-07-28,False,False,False,,False,,False,53,83.0,68.6,75.8,86.2,66.3,76.25,0.091,0.091,0.0,4.0,13.2,True,False,True
2014-07-29,2014-07,B02512,Unter,1340,2014,7,July,Tuesday,1,2014-07-28,False,False,False,,False,,False,3,77.1,62.8,69.94999999999999,77.5,62.3,69.9,0.0,0.0,0.0,0.0,10.8,False,False,False
2014-07-29,2014-07,B02598,Hinter,7969,2014,7,July,Tuesday,1,2014-07-28,False,False,False,,False,,False,3,77.1,62.8,69.94999999999999,77.5,62.3,69.9,0.0,0.0,0.0,0.0,10.8,False,False,False
2014-07-29,2014-07,B02617,Weiter,11735,2014,7,July,Tuesday,1,2014-07-28,False,False,False,,False,,False,3,77.1,62.8,69.94999999999999,77.5,62.3,69.9,0.0,0.0,0.0,0.0,10.8,False,False,False
2014-07-29,2014-07,B02682,Schmecken,6275,2014,7,July,Tuesday,1,2014-07-28,False,False,False,,False,,False,3,77.1,62.8,69.94999999999999,77.5,62.3,69.9,0.0,0.0,0.0,0.0,10.8,False,False,False
2014-07-29,2014-07,B02764,Danach-NY,270,2014,7,July,Tuesday,1,2014-07-28,False,False,False,,False,,False,3,77.1,62.8,69.94999999999999,77.5,62.3,69.9,0.0,0.0,0.0,0.0,10.8,False,False,False
2014-07-30,2014-07,B02512,Unter,1334,2014,7,July,Wednesday,2,2014-07-28,False,False,False,,False,,False,3,77.9,62.8,70.35,77.7,62.7,70.2,0.0,0.0,0.0,0.0,5.0,False,False,False
2014-07-30,2014-07,B02598,Hinter,8883,2014,7,July,Wednesday,2,2014-07-28,False,False,False,,False,,False,3,77.9,62.8,70.35,77.7,62.7,70.2,0.0,0.0,0.0,0.0,5.0,False,False,False
2014-07-30,2014-07,B02617,Weiter,13030,2014,7,July,Wednesday,2,2014-07-28,False,False,False,,False,,False,3,77.9,62.8,70.35,77.7,62.7,70.2,0.0,0.0,0.0,0.0,5.0,False,False,False
2014-07-30,2014-07,B02682,Schmecken,7174,2014,7,July,Wednesday,2,2014-07-28,False,False,False,,False,,False,3,77.9,62.8,70.35,77.7,62.7,70.2,0.0,0.0,0.0,0.0,5.0,False,False,False
2014-07-30,2014-07,B02764,Danach-NY,319,2014,7,July,Wednesday,2,2014-07-28,False,False,False,,False,,False,3,77.9,62.8,70.35,77.7,62.7,70.2,0.0,0.0,0.0,0.0,5.0,False,False,False
2014-07-31,2014-07,B02512,Unter,1451,2014,7,July,Thursday,3,2014-07-28,False,False,True,,False,,False,3,80.8,62.8,71.8,79.8,63.8,71.8,0.0,0.0,0.0,0.0,9.9,False,False,False
2014-07-31,2014-07,B02598,Hinter,9844,2014,7,July,Thursday,3,2014-07-28,False,False,True,,False,,False,3,80.8,62.8,71.8,79.8,63.8,71.8,0.0,0.0,0.0,0.0,9.9,False,False,False
2014-07-31,2014-07,B02617,Weiter,14040,2014,7,July,Thursday,3,2014-07-28,False,False,True,,False,,False,3,80.8,62.8,71.8,79.8,63.8,71.8,0.0,0.0,0.0,0.0,9.9,False,False,False
2014-07-31,2014-07,B02682,Schmecken,7804,2014,7,July,Thursday,3,2014-07-28,False,False,True,,False,,False,3,80.8,62.8,71.8,79.8,63.8,71.8,0.0,0.0,0.0,0.0,9.9,False,False,False
2014-07-31,2014-07,B02764,Danach-NY,402,2014,7,July,Thursday,3,2014-07-28,False,False,True,,False,,False,3,80.8,62.8,71.8,79.8,63.8,71.8,0.0,0.0,0.0,0.0,9.9,False,False,False
2014-08-01,2014-08,B02512,Unter,1342,2014,8,August,Friday,4,2014-07-28,False,True,False,,False,,False,53,82.9,66.5,74.7,87.3,70.2,78.75,0.028,0.028,0.0,2.0,9.8,True,False,True
2014-08-01,2014-08,B02598,Hinter,9392,2014,8,August,Friday,4,2014-07-28,False,True,False,,False,,False,53,82.9,66.5,74.7,87.3,70.2,78.75,0.028,0.028,0.0,2.0,9.8,True,False,True
2014-08-01,2014-08,B02617,Weiter,13810,2014,8,August,Friday,4,2014-07-28,False,True,False,,False,,False,53,82.9,66.5,74.7,87.3,70.2,78.75,0.028,0.028,0.0,2.0,9.8,True,False,True
2014-08-01,2014-08,B02682,Schmecken,7433,2014,8,August,Friday,4,2014-07-28,False,True,False,,False,,False,53,82.9,66.5,74.7,87.3,70.2,78.75,0.028,0.028,0.0,2.0,9.8,True,False,True
2014-08-01,2014-08,B02764,Danach-NY,376,2014,8,August,Friday,4,2014-07-28,False,True,False,,False,,False,53,82.9,66.5,74.7,87.3,70.2,78.75,0.028,0.028,0.0,2.0,9.8,True,False,True
2014-08-02,2014-08,B02512,Unter,1062,2014,8,August,Saturday,5,2014-07-28,True,False,False,,False,,False,61,73.5,66.7,70.1,74.6,69.2,71.9,0.287,0.287,0.0,8.0,9.2,True,False,True
2014-08-02,2014-08,B02598,Hinter,8208,2014,8,August,Saturday,5,2014-07-28,True,False,False,,False,,False,61,73.5,66.7,70.1,74.6,69.2,71.9,0.287,0.287,0.0,8.0,9.2,True,False,True
2014-08-02,2014-08,B02617,Weiter,12752,2014,8,August,Saturday,5,2014-07-28,True,False,False,,False,,False,61,73.5,66.7,70.1,74.6,69.2,71.9,0.287,0.287,0.0,8.0,9.2,True,False,True
2014-08-02,2014-08,B02682,Schmecken,6300,2014,8,August,Saturday,5,2014-07-28,True,False,False,,False,,False,61,73.5,66.7,70.1,74.6,69.2,71.9,0.287,0.287,0.0,8.0,9.2,True,False,True
2014-08-02,2014-08,B02764,Danach-NY,356,2014,8,August,Saturday,5,2014-07-28,True,False,False,,False,,False,61,73.5,66.7,70.1,74.6,69.2,71.9,0.287,0.287,0.0,8.0,9.2,True,False,True
2014-08-03,2014-08,B02512,Unter,914,2014,8,August,Sunday,6,2014-07-28,True,False,False,,False,,False,53,74.7,63.7,69.2,78.2,66.5,72.35,0.13,0.13,0.0,7.0,5.0,True,False,True
2014-08-03,2014-08,B02598,Hinter,6293,2014,8,August,Sunday,6,2014-07-28,True,False,False,,False,,False,53,74.7,63.7,69.2,78.2,66.5,72.35,0.13,0.13,0.0,7.0,5.0,True,False,True
2014-08-03,2014-08,B02617,Weiter,10394,2014,8,August,Sunday,6,2014-07-28,True,False,False,,False,,False,53,74.7,63.7,69.2,78.2,66.5,72.35,0.13,0.13,0.0,7.0,5.0,True,False,True
2014-08-03,2014-08,B02682,Schmecken,5246,2014,8,August,Sunday,6,2014-07-28,True,False,False,,False,,False,53,74.7,63.7,69.2,78.2,66.5,72.35,0.13,0.13,0.0,7.0,5.0,True,False,True
2014-08-03,2014-08,B02764,Danach-NY,299,2014,8,August,Sunday,6,2014-07-28,True,False,False,,False,,False,53,74.7,63.7,69.2,78.2,66.5,72.35,0.13,0.13,0.0,7.0,5.0,True,False,True
2014-08-04,2014-08,B02512,Unter,1145,2014,8,August,Monday,0,2014-08-04,False,False,False,,False,,False,51,82.0,64.6,73.3,87.5,67.9,77.7,0.008,0.008,0.0,1.0,5.0,True,False,True
2014-08-04,2014-08,B02598,Hinter,6824,2014,8,August,Monday,0,2014-08-04,False,False,False,,False,,False,51,82.0,64.6,73.3,87.5,67.9,77.7,0.008,0.008,0.0,1.0,5.0,True,False,True
2014-08-04,2014-08,B02617,Weiter,11121,2014,8,August,Monday,0,2014-08-04,False,False,False,,False,,False,51,82.0,64.6,73.3,87.5,67.9,77.7,0.008,0.008,0.0,1.0,5.0,True,False,True
2014-08-04,2014-08,B02682,Schmecken,5489,2014,8,August,Monday,0,2014-08-04,False,False,False,,False,,False,51,82.0,64.6,73.3,87.5,67.9,77.7,0.008,0.008,0.0,1.0,5.0,True,False,True
2014-08-04,2014-08,B02764,Danach-NY,373,2014,8,August,Monday,0,2014-08-04,False,False,False,,False,,False,51,82.0,64.6,73.3,87.5,67.9,77.7,0.008,0.008,0.0,1.0,5.0,True,False,True
2014-08-05,2014-08,B02512,Unter,1167,2014,8,August,Tuesday,1,2014-08-04,False,False,False,,False,,False,3,85.7,65.5,75.6,91.2,69.2,80.2,0.0,0.0,0.0,0.0,6.8,False,False,False
2014-08-05,2014-08,B02598,Hinter,7624,2014,8,August,Tuesday,1,2014-08-04,False,False,False,,False,,False,3,85.7,65.5,75.6,91.2,69.2,80.2,0.0,0.0,0.0,0.0,6.8,False,False,False
2014-08-05,2014-08,B02617,Weiter,12611,2014,8,August,Tuesday,1,2014-08-04,False,False,False,,False,,False,3,85.7,65.5,75.6,91.2,69.2,80.2,0.0,0.0,0.0,0.0,6.8,False,False,False
2014-08-05,2014-08,B02682,Schmecken,6230,2014,8,August,Tuesday,1,2014-08-04,False,False,False,,False,,False,3,85.7,65.5,75.6,91.2,69.2,80.2,0.0,0.0,0.0,0.0,6.8,False,False,False
2014-08-05,2014-08,B02764,Danach-NY,462,2014,8,August,Tuesday,1,2014-08-04,False,False,False,,False,,False,3,85.7,65.5,75.6,91.2,69.2,80.2,0.0,0.0,0.0,0.0,6.8,False,False,False
2014-08-06,2014-08,B02512,Unter,1314,2014,8,August,Wednesday,2,2014-08-04,False,False,False,,False,,False,51,83.3,67.6,75.44999999999999,86.7,71.0,78.85,0.012,0.012,0.0,1.0,8.5,True,False,True
2014-08-06,2014-08,B02598,Hinter,8587,2014,8,August,Wednesday,2,2014-08-04,False,False,False,,False,,False,51,83.3,67.6,75.44999999999999,86.7,71.0,78.85,0.012,0.012,0.0,1.0,8.5,True,False,True
2014-08-06,2014-08,B02617,Weiter,13282,2014,8,August,Wednesday,2,2014-08-04,False,False,False,,False,,False,51,83.3,67.6,75.44999999999999,86.7,71.0,78.85,0.012,0.012,0.0,1.0,8.5,True,False,True
2014-08-06,2014-08,B02682,Schmecken,6748,2014,8,August,Wednesday,2,2014-08-04,False,False,False,,False,,False,51,83.3,67.6,75.44999999999999,86.7,71.0,78.85,0.012,0.012,0.0,1.0,8.5,True,False,True
2014-08-06,2014-08,B02764,Danach-NY,564,2014,8,August,Wednesday,2,2014-08-04,False,False,False,,False,,False,51,83.3,67.6,75.44999999999999,86.7,71.0,78.85,0.012,0.012,0.0,1.0,8.5,True,False,True
2014-08-07,2014-08,B02512,Unter,1400,2014,8,August,Thursday,3,2014-08-04,False,False,False,,False,,False,1,80.8,63.2,72.0,79.3,62.5,70.9,0.0,0.0,0.0,0.0,9.7,False,False,False
2014-08-07,2014-08,B02598,Hinter,9175,2014,8,August,Thursday,3,2014-08-04,False,False,False,,False,,False,1,80.8,63.2,72.0,79.3,62.5,70.9,0.0,0.0,0.0,0.0,9.7,False,False,False
2014-08-07,2014-08,B02617,Weiter,14214,2014,8,August,Thursday,3,2014-08-04,False,False,False,,False,,False,1,80.8,63.2,72.0,79.3,62.5,70.9,0.0,0.0,0.0,0.0,9.7,False,False,False
2014-08-07,2014-08,B02682,Schmecken,7288,2014,8,August,Thursday,3,2014-08-04,False,False,False,,False,,False,1,80.8,63.2,72.0,79.3,62.5,70.9,0.0,0.0,0.0,0.0,9.7,False,False,False
2014-08-07,2014-08,B02764,Danach-NY,682,2014,8,August,Thursday,3,2014-08-04,False,False,False,,False,,False,1,80.8,63.2,72.0,79.3,62.5,70.9,0.0,0.0,0.0,0.0,9.7,False,False,False
2014-08-08,2014-08,B02512,Unter,1173,2014,8,August,Friday,4,2014-08-04,False,False,False,,False,,False,3,81.0,60.5,70.75,81.8,59.1,70.45,0.0,0.0,0.0,0.0,7.0,False,False,False
2014-08-08,2014-08,B02598,Hinter,8633,2014,8,August,Friday,4,2014-08-04,False,False,False,,False,,False,3,81.0,60.5,70.75,81.8,59.1,70.45,0.0,0.0,0.0,0.0,7.0,False,False,False
2014-08-08,2014-08,B02617,Weiter,13198,2014,8,August,Friday,4,2014-08-04,False,False,False,,False,,False,3,81.0,60.5,70.75,81.8,59.1,70.45,0.0,0.0,0.0,0.0,7.0,False,False,False
2014-08-08,2014-08,B02682,Schmecken,6652,2014,8,August,Friday,4,2014-08-04,False,False,False,,False,,False,3,81.0,60.5,70.75,81.8,59.1,70.45,0.0,0.0,0.0,0.0,7.0,False,False,False
2014-08-08,2014-08,B02764,Danach-NY,755,2014,8,August,Friday,4,2014-08-04,False,False,False,,False,,False,3,81.0,60.5,70.75,81.8,59.1,70.45,0.0,0.0,0.0,0.0,7.0,False,False,False
2014-08-09,2014-08,B02512,Unter,923,2014,8,August,Saturday,5,2014-08-04,True,False,False,,False,,False,3,83.8,61.9,72.85,86.5,63.0,74.75,0.0,0.0,0.0,0.0,5.4,False,False,False
2014-08-09,2014-08,B02598,Hinter,7387,2014,8,August,Saturday,5,2014-08-04,True,False,False,,False,,False,3,83.8,61.9,72.85,86.5,63.0,74.75,0.0,0.0,0.0,0.0,5.4,False,False,False
2014-08-09,2014-08,B02617,Weiter,11704,2014,8,August,Saturday,5,2014-08-04,True,False,False,,False,,False,3,83.8,61.9,72.85,86.5,63.0,74.75,0.0,0.0,0.0,0.0,5.4,False,False,False
2014-08-09,2014-08,B02682,Schmecken,5429,2014,8,August,Saturday,5,2014-08-04,True,False,False,,False,,False,3,83.8,61.9,72.85,86.5,63.0,74.75,0.0,0.0,0.0,0.0,5.4,False,False,False
2014-08-09,2014-08,B02764,Danach-NY,843,2014,8,August,Saturday,5,2014-08-04,True,False,False,,False,,False,3,83.8,61.9,72.85,86.5,63.0,74.75,0.0,0.0,0.0,0.0,5.4,False,False,False
2014-08-10,2014-08,B02512,Unter,770,2014,8,August,Sunday,6,2014-08-04,True,False,False,,False,,False,3,85.7,65.9,75.80000000000001,88.3,68.2,78.25,0.0,0.0,0.0,0.0,6.4,False,False,False
2014-08-10,2014-08,B02598,Hinter,5481,2014,8,August,Sunday,6,2014-08-04,True,False,False,,False,,False,3,85.7,65.9,75.80000000000001,88.3,68.2,78.25,0.0,0.0,0.0,0.0,6.4,False,False,False
2014-08-10,2014-08,B02617,Weiter,9367,2014,8,August,Sunday,6,2014-08-04,True,False,False,,False,,False,3,85.7,65.9,75.80000000000001,88.3,68.2,78.25,0.0,0.0,0.0,0.0,6.4,False,False,False
2014-08-10,2014-08,B02682,Schmecken,4389,2014,8,August,Sunday,6,2014-08-04,True,False,False,,False,,False,3,85.7,65.9,75.80000000000001,88.3,68.2,78.25,0.0,0.0,0.0,0.0,6.4,False,False,False
2014-08-10,2014-08,B02764,Danach-NY,577,2014,8,August,Sunday,6,2014-08-04,True,False,False,,False,,False,3,85.7,65.9,75.80000000000001,88.3,68.2,78.25,0.0,0.0,0.0,0.0,6.4,False,False,False
2014-08-11,2014-08,B02512,Unter,909,2014,8,August,Monday,0,2014-08-11,False,False,False,,False,,False,3,83.2,67.7,75.45,83.6,71.1,77.35,0.0,0.0,0.0,0.0,10.9,False,False,False
2014-08-11,2014-08,B02598,Hinter,6089,2014,8,August,Monday,0,2014-08-11,False,False,False,,False,,False,3,83.2,67.7,75.45,83.6,71.1,77.35,0.0,0.0,0.0,0.0,10.9,False,False,False
2014-08-11,2014-08,B02617,Weiter,9996,2014,8,August,Monday,0,2014-08-11,False,False,False,,False,,False,3,83.2,67.7,75.45,83.6,71.1,77.35,0.0,0.0,0.0,0.0,10.9,False,False,False
2014-08-11,2014-08,B02682,Schmecken,4876,2014,8,August,Monday,0,2014-08-11,False,False,False,,False,,False,3,83.2,67.7,75.45,83.6,71.1,77.35,0.0,0.0,0.0,0.0,10.9,False,False,False
2014-08-11,2014-08,B02764,Danach-NY,762,2014,8,August,Monday,0,2014-08-11,False,False,False,,False,,False,3,83.2,67.7,75.45,83.6,71.1,77.35,0.0,0.0,0.0,0.0,10.9,False,False,False
2014-08-12,2014-08,B02512,Unter,1387,2014,8,August,Tuesday,1,2014-08-11,False,False,False,,False,,False,61,74.7,68.6,71.65,76.8,72.0,74.4,0.362,0.362,0.0,14.0,11.4,True,False,True
2014-08-12,2014-08,B02598,Hinter,7939,2014,8,August,Tuesday,1,2014-08-11,False,False,False,,False,,False,61,74.7,68.6,71.65,76.8,72.0,74.4,0.362,0.362,0.0,14.0,11.4,True,False,True
2014-08-12,2014-08,B02617,Weiter,12969,2014,8,August,Tuesday,1,2014-08-11,False,False,False,,False,,False,61,74.7,68.6,71.65,76.8,72.0,74.4,0.362,0.362,0.0,14.0,11.4,True,False,True
2014-08-12,2014-08,B02682,Schmecken,6196,2014,8,August,Tuesday,1,2014-08-11,False,False,False,,False,,False,61,74.7,68.6,71.65,76.8,72.0,74.4,0.362,0.362,0.0,14.0,11.4,True,False,True
2014-08-12,2014-08,B02764,Danach-NY,1155,2014,8,August,Tuesday,1,2014-08-11,False,False,False,,False,,False,61,74.7,68.6,71.65,76.8,72.0,74.4,0.362,0.362,0.0,14.0,11.4,True,False,True
2014-08-13,2014-08,B02512,Unter,1180,2014,8,August,Wednesday,2,2014-08-11,False,False,False,,False,,False,61,80.3,68.6,74.44999999999999,82.1,69.5,75.8,0.291,0.291,0.0,6.0,13.2,True,False,True
2014-08-13,2014-08,B02598,Hinter,8103,2014,8,August,Wednesday,2,2014-08-11,False,False,False,,False,,False,61,80.3,68.6,74.44999999999999,82.1,69.5,75.8,0.291,0.291,0.0,6.0,13.2,True,False,True
2014-08-13,2014-08,B02617,Weiter,12945,2014,8,August,Wednesday,2,2014-08-11,False,False,False,,False,,False,61,80.3,68.6,74.44999999999999,82.1,69.5,75.8,0.291,0.291,0.0,6.0,13.2,True,False,True
2014-08-13,2014-08,B02682,Schmecken,6341,2014,8,August,Wednesday,2,2014-08-11,False,False,False,,False,,False,61,80.3,68.6,74.44999999999999,82.1,69.5,75.8,0.291,0.291,0.0,6.0,13.2,True,False,True
2014-08-13,2014-08,B02764,Danach-NY,1219,2014,8,August,Wednesday,2,2014-08-11,False,False,False,,False,,False,61,80.3,68.6,74.44999999999999,82.1,69.5,75.8,0.291,0.291,0.0,6.0,13.2,True,False,True
2014-08-14,2014-08,B02512,Unter,1147,2014,8,August,Thursday,3,2014-08-11,False,False,False,,False,,False,3,74.9,62.2,68.55000000000001,72.3,60.2,66.25,0.0,0.0,0.0,0.0,10.4,False,False,False
2014-08-14,2014-08,B02598,Hinter,8433,2014,8,August,Thursday,3,2014-08-11,False,False,False,,False,,False,3,74.9,62.2,68.55000000000001,72.3,60.2,66.25,0.0,0.0,0.0,0.0,10.4,False,False,False
2014-08-14,2014-08,B02617,Weiter,13232,2014,8,August,Thursday,3,2014-08-11,False,False,False,,False,,False,3,74.9,62.2,68.55000000000001,72.3,60.2,66.25,0.0,0.0,0.0,0.0,10.4,False,False,False
2014-08-14,2014-08,B02682,Schmecken,6250,2014,8,August,Thursday,3,2014-08-11,False,False,False,,False,,False,3,74.9,62.2,68.55000000000001,72.3,60.2,66.25,0.0,0.0,0.0,0.0,10.4,False,False,False
2014-08-14,2014-08,B02764,Danach-NY,1395,2014,8,August,Thursday,3,2014-08-11,False,False,False,,False,,False,3,74.9,62.2,68.55000000000001,72.3,60.2,66.25,0.0,0.0,0.0,0.0,10.4,False,False,False
2014-08-15,2014-08,B02512,Unter,1051,2014,8,August,Friday,4,2014-08-11,False,False,False,,False,,False,3,74.6,57.4,66.0,70.5,56.1,63.3,0.0,0.0,0.0,0.0,10.0,False,False,False
2014-08-15,2014-08,B02598,Hinter,7901,2014,8,August,Friday,4,2014-08-11,False,False,False,,False,,False,3,74.6,57.4,66.0,70.5,56.1,63.3,0.0,0.0,0.0,0.0,10.0,False,False,False
2014-08-15,2014-08,B02617,Weiter,12469,2014,8,August,Friday,4,2014-08-11,False,False,False,,False,,False,3,74.6,57.4,66.0,70.5,56.1,63.3,0.0,0.0,0.0,0.0,10.0,False,False,False
2014-08-15,2014-08,B02682,Schmecken,5966,2014,8,August,Friday,4,2014-08-11,False,False,False,,False,,False,3,74.6,57.4,66.0,70.5,56.1,63.3,0.0,0.0,0.0,0.0,10.0,False,False,False
2014-08-15,2014-08,B02764,Danach-NY,1587,2014,8,August,Friday,4,2014-08-11,False,False,False,,False,,False,3,74.6,57.4,66.0,70.5,56.1,63.3,0.0,0.0,0.0,0.0,10.0,False,False,False
2014-08-16,2014-08,B02512,Unter,861,2014,8,August,Saturday,5,2014-08-11,True,False,False,,False,,False,3,78.5,57.6,68.05,77.1,56.7,66.9,0.0,0.0,0.0,0.0,10.9,False,False,False
2014-08-16,2014-08,B02598,Hinter,6948,2014,8,August,Saturday,5,2014-08-11,True,False,False,,False,,False,3,78.5,57.6,68.05,77.1,56.7,66.9,0.0,0.0,0.0,0.0,10.9,False,False,False
2014-08-16,2014-08,B02617,Weiter,11514,2014,8,August,Saturday,5,2014-08-11,True,False,False,,False,,False,3,78.5,57.6,68.05,77.1,56.7,66.9,0.0,0.0,0.0,0.0,10.9,False,False,False
